COG1780	K03647
COG1358	K07590
COG1784	K08971
COG1124	K02032
COG5324	K14680
COG1854	K07173
COG1665	K09717
COG3961	K04103
COG0630	K03196
COG5153	K17900
COG3113	K07122
COG3077	K07473
COG4509	K08600
COG3633	K07862
COG4750	K01009
COG3192	K04023
COG5329	K11211
COG4812	K04032
COG3138	K00673
COG3724	K01484
COG3061	K19304
COG3388	K05311
COG1963	K09775
COG4571	K08566
COG4370	K00748
COG2992	K03796
COG4267	K21012
COG1161	K14540
COG1424	K01906
COG1542	K09010
COG1110	K03170
COG1658	K05985
COG1382	K19304
COG5501	K17226
COG5260	K07076
COG4795	K02459
COG1591	K03552
COG2419	K15566
COG1730	K07221
COG3331	K03700
COG4220	K22014
COG3499	K06906
COG4197	K22302
COG1867	K00555
COG5554	K02593
COG1458	K09006
COG1880	K00195
COG2383	K17986
COG3095	K03804
COG4189	K03892
COG2731	K19334
COG3676	K07488
COG3498	K06908
COG5623	K06947
COG3069	K03326
COG3207	K22952
COG1689	K09719
COG3374	K08980
COG3589	K09963
COG5033	K11341
COG3562	K07265
COG5091	K09667
COG2443	K07342
COG3417	K07337
COG1890	K02984
COG1383	K02962
COG2098	K09739
COG3390	K09746
COG5275	K10793
COG1992	K21219
COG1681	K07325
COG1617	K09119
COG3083	K07014
COG4642	K19755
COG2925	K01141
COG2854	K07323
COG3054	K07109
COG4171	K02034
COG3887	K22927
COG4588	K10938
COG2958	K09805
COG3454	K06162
COG3489	K07338
COG3782	K09977
COG4568	K19000
COG3556	K08983
COG3310	K09941
COG3623	K03079
COG2811	K02107
COG5314	K20266
COG5375	K11719
COG3068	K09891
COG4261	K02517
COG4706	K02372
COG4809	K00918
COG3765	K16554
COG2918	K01919
COG3125	K02300
COG4822	K02190
COG2830	K09789
COG1441	K02549
COG3561	K07741
COG3048	K01753
COG4955	K10900
COG2841	K09794
COG4615	K06160
COG2916	K03746
COG5212	K01120
COG1114	K03311
COG3109	K03607
COG5571	K12686
COG3421	K01156
COG2108	K07129
COG3116	K03586
COG3660	K07276
COG1326	K00568
COG3122	K09912
COG2983	K09160
COG4211	K10541
COG3978	K11258
COG2901	K03557
COG2973	K03720
COG5077	K11858
COG2134	K01521
COG3805	K10253
COG4520	K06077
COG3008	K06192
COG2995	K03808
COG4736	K00407
COG3102	K09907
COG5641	K03413
COG2961	K07115
COG1025	K01408
COG3101	K09906
COG3563	K07266
COG3524	K10107
COG3343	K03048
COG3713	K07274
COG2853	K04754
COG3799	K04835
COG4116	K18446
COG2999	K03675
COG2969	K03600
COG5560	K02881
COG4178	K02471
COG1901	K16317
COG2868	K07584
COG5055	K10873
COG1224	K07472
COG1258	K07583
COG1782	K07576
COG4463	K03708
COG4100	K01758
COG2739	K09787
COG5302	K19164
COG3400	K09944
COG2056	K07084
COG3136	K02442
COG3736	K03203
COG1107	K06959
COG3164	K07289
COG3907	K12978
COG3106	K06918
COG3697	K13927
COG3053	K01910
COG3045	K05805
COG3966	K03740
COG4778	K05780
COG4107	K05781
COG3627	K06163
COG3626	K06164
COG3625	K06165
COG3624	K06166
COG2994	K07389
COG3726	K02482
COG1133	K17938
COG1599	K06131
COG3700	K03788
COG4240	K15918
COG3065	K07285
COG3355	K02565
COG1497	K07730
COG1823	K06956
COG1955	K07333
COG2874	K07331
COG1750	K06870
COG4187	K01438
COG2946	K07467
COG1728	K09770
COG3353	K07329
COG4910	K13920
COG4909	K13919
COG1818	K06963
COG4647	K10856
COG5146	K09680
COG1019	K02318
COG3851	K07675
COG1855	K06865
COG1759	K06863
COG5310	K00808
COG5597	K00750
COG4553	K05973
COG3972	K03657
COG3855	K04041
COG5019	K06398
COG5565	K06909
COG3107	K07121
COG5119	K12260
COG1939	K11145
COG3721	K07227
COG1221	K19505
COG5439	K04749
COG5049	K08651
COG4535	K06189
COG5422	K20402
COG3641	K07035
COG1549	K18779
COG5272	K04551
COG5190	K17616
COG5066	K06381
COG5277	K05692
COG1311	K03269
COG3954	K00855
COG2413	K07073
COG5268	K20529
COG3838	K20528
COG2938	K09159
COG3067	K03314
COG3096	K03632
COG3529	K07070
COG4594	K23181
COG4533	K11925
COG5038	K16342
COG4536	K03699
COG2083	K09737
COG5643	K11261
COG4574	K08276
COG5270	K00390
COG3072	K05851
COG3297	K02461
COG3028	K09889
COG3141	K09918
COG3131	K03670
COG2943	K03669
COG5273	K21433
COG5325	K20444
COG4693	K12240
COG3100	K09902
COG4128	K10954
COG3056	K07286
COG4598	K10021
COG4215	K10020
COG4160	K10023
COG4136	K05779
COG4135	K05778
COG5510	K16348
COG3398	K04095
COG3110	K09909
COG3471	K09807
COG3566	K09960
COG4791	K03228
COG4794	K03227
COG3017	K02494
COG3560	K07078
COG3811	K09982
COG4130	K06606
COG3171	K09923
COG5596	K00598
COG3702	K03198
COG4492	K06209
COG5245	K10413
COG4465	K03706
COG4939	K20379
COG4582	K18778
COG5075	K01301
COG5108	K08309
COG3789	K09980
COG5577	K06439
COG1440	K02760
COG1447	K02759
COG4512	K07813
COG4862	K16511
COG3933	K19505
COG4810	K04031
COG5307	K07459
COG3479	K13727
COG4098	K02240
COG4781	K01126
COG3493	K11616
COG3936	K21462
COG1650	K09716
COG2136	K15984
COG4940	K02248
COG1356	K22299
COG3223	K13256
COG4477	K06286
COG1588	K03538
COG3611	K03346
COG4903	K02250
COG3763	K09976
COG4814	K01046
COG3445	K15763
COG1581	K03622
COG4023	K09481
COG5169	K02490
COG5258	K00463
COG1498	K00227
COG5050	K00993
COG5407	K05801
COG3492	K09948
COG5021	K10591
COG3006	K03633
COG5206	K01999
COG5256	K03231
COG3114	K02196
COG4688	K15255
COG1849	K14656
COG1909	K09735
COG1701	K09722
COG1829	K06982
COG3490	K09947
COG5188	K14645
COG4787	K02391
COG3840	K02062
COG4996	K17619
COG1095	K00849
COG3820	K09987
COG5570	K09794
COG5590	K18587
COG5352	K13583
COG5317	K13592
COG5387	K07556
COG3737	K09008
COG3761	K11352
COG5385	K13588
COG3249	K09938
COG5468	K03643
COG5452	K17662
COG5461	K02281
COG5481	K09794
COG4890	K00424
COG4525	K10831
COG4792	K03229
COG4150	K02048
COG1911	K07742
COG4459	K02571
COG2914	K09801
COG3165	K03690
COG4092	K07265
COG3151	K09920
COG3079	K09895
COG3073	K03597
COG4255	K15635
COG3312	K02116
COG3725	K03807
COG3139	K09916
COG3130	K03812
COG3160	K07740
COG2915	K07153
COG5371	K01510
COG2965	K02686
COG5411	K19949
COG3235	K02007
COG3085	K09897
COG3776	K08993
COG3112	K09910
COG3539	K07345
COG4138	K06074
COG3923	K04067
COG4592	K23185
COG5404	K13053
COG3099	K09901
COG3771	K08992
COG4776	K01147
COG4168	K19227
COG4139	K06073
COG3140	K09917
COG2926	K09802
COG3925	K02770
COG3082	K09904
COG5445	K06381
COG5160	K18015
COG3092	K09899
COG4999	K07678
COG3097	K09900
COG3036	K09890
COG3084	K09896
COG3060	K03764
COG3783	K15536
COG3050	K02344
COG1927	K00319
COG2093	K10716
COG4352	K02873
COG1103	K06868
COG5613	K15345
COG4738	K21903
COG5133	K02612
